Date,Machine ID,Shift,Planned Time (min),Downtime (min),Total Parts Produced,Defective Parts,Ideal Cycle Time (min/unit),Error Code,Operator ID
2026-06-09,Assembly_Line_5,Afternoon,480.0,0.0,368.0,5.0,1.24,DT-00,OP-074
2026-06-09,CNC_Milling_10,Afternoon,480.0,0.0,251.0,3.0,1.8,DT-00,OP-073
2026-06-09,CNC_Milling_15,Night,480.0,48.0,253.0,4.0,1.69,DT-03,OP-035
2026-06-09,CNC_Milling_19,Night,480.0,27.0,223.0,3.0,1.93,DT-03,OP-038
2026-06-09,CNC_Milling_19,Night,480.0,24.0,232.0,3.0,1.93,DT-03,OP-117
2026-06-09,CNC_Milling_5,Night,480.0,5.0,237.0,17.0,1.98,DT-06,OP-049
2026-06-09,Press_Line_11,Afternoon,480.0,0.0,415.0,3.0,1.09,DT-00,OP-102
2026-06-09,Press_Line_11,Afternoon,480.0,0.0,418.0,7.0,1.09,DT-00,OP-013
2026-06-09,Press_Line_19,Morning,480.0,0.0,341.0,6.0,1.32,DT-00,OP-032
2026-06-09,Press_Line_19,Morning,480.0,0.0,362.0,2.0,1.32,DT-00,OP-080
2026-06-09,Press_Line_20,Afternoon,480.0,38.0,416.0,3.0,1.0,DT-03,OP-116
2026-06-10,Assembly_Line_1,Morning,480.0,0.0,304.0,6.0,1.55,DT-00,OP-089
2026-06-10,Assembly_Line_11,Afternoon,480.0,0.0,345.0,5.0,1.39,DT-00,OP-052
2026-06-10,Assembly_Line_13,Morning,480.0,0.0,341.0,3.0,1.33,DT-00,OP-071
2026-06-10,Assembly_Line_14,Morning,480.0,0.0,283.0,8.0,1.67,DT-00,OP-095
2026-06-10,Assembly_Line_18,Afternoon,480.0,8.0,253.0,4.0,1.56,DT-04,OP-087
2026-06-10,Assembly_Line_5,Afternoon,480.0,0.0,372.0,7.0,1.24,DT-00,OP-036
2026-06-10,Press_Line_6,Afternoon,480.0,11.0,328.0,2.0,1.27,DT-04,OP-004
2026-06-11,Assembly_Line_1,Afternoon,480.0,0.0,308.0,4.0,1.55,DT-00,OP-005
2026-06-11,Assembly_Line_13,Night,480.0,0.0,338.0,6.0,1.33,DT-00,OP-049
2026-06-11,Assembly_Line_2,Morning,480.0,19.0,348.0,8.0,1.22,DT-03,OP-005
2026-06-11,Assembly_Line_7,Morning,480.0,0.0,355.0,5.0,1.25,DT-00,OP-059
2026-06-11,CNC_Milling_12,Morning,480.0,0.0,251.0,6.0,1.86,DT-00,OP-093
2026-06-11,Press_Line_1,Afternoon,480.0,19.0,347.0,18.0,1.26,DT-06,OP-068
2026-06-11,Press_Line_11,Morning,480.0,0.0,412.0,3.0,1.09,DT-00,OP-090
2026-06-11,Press_Line_13,Night,480.0,0.0,459.0,5.0,1.01,DT-00,OP-094
2026-06-11,Press_Line_15,Morning,480.0,0.0,373.0,11.0,1.26,DT-00,OP-051
2026-06-12,Assembly_Line_1,Afternoon,480.0,47.0,258.0,4.0,1.55,DT-03,OP-040
2026-06-12,Assembly_Line_14,Morning,480.0,20.0,190.0,4.0,1.67,DT-05,OP-095
2026-06-12,Assembly_Line_7,Morning,480.0,0.0,364.0,8.0,1.25,DT-00,OP-033
2026-06-12,CNC_Milling_10,Morning,480.0,69.0,213.0,5.0,1.8,DT-08,OP-017
2026-06-12,CNC_Milling_20,Morning,480.0,0.0,266.0,2.0,1.79,DT-00,OP-088
2026-06-12,CNC_Milling_4,Afternoon,480.0,0.0,281.0,4.0,1.58,DT-00,OP-072
2026-06-12,CNC_Milling_9,Night,480.0,0.0,233.0,3.0,1.92,DT-00,OP-037
2026-06-12,Press_Line_12,Afternoon,480.0,7.0,381.0,49.0,1.2,DT-07,OP-077
2026-06-12,Press_Line_16,Afternoon,480.0,0.0,383.0,7.0,1.22,DT-00,OP-083
2026-06-12,Press_Line_16,Night,480.0,40.0,345.0,8.0,1.22,DT-08,OP-067
2026-06-12,Press_Line_20,Night,480.0,54.0,411.0,2.0,1.0,DT-08,OP-095
2026-06-12,Press_Line_3,Afternoon,480.0,0.0,422.0,12.0,1.11,DT-00,OP-079
2026-06-12,Press_Line_4,Morning,480.0,0.0,436.0,1.0,1.09,DT-00,OP-050
2026-06-12,Press_Line_7,Night,480.0,0.0,275.0,4.0,1.36,DT-00,OP-084
2026-06-13,Assembly_Line_1,Afternoon,480.0,0.0,302.0,7.0,1.55,DT-00,OP-066
2026-06-13,Assembly_Line_12,Morning,480.0,0.0,357.0,10.0,1.3,DT-00,OP-066
2026-06-13,CNC_Milling_3,Afternoon,480.0,0.0,266.0,5.0,1.67,DT-00,OP-011
2026-06-13,CNC_Milling_4,Afternoon,480.0,0.0,281.0,2.0,1.58,DT-00,OP-047
2026-06-13,Press_Line_12,Morning,480.0,11.0,363.0,40.0,1.2,DT-07,OP-088
2026-06-13,Press_Line_12,Night,480.0,0.0,370.0,8.0,1.2,DT-00,OP-109
2026-06-13,Press_Line_7,Afternoon,480.0,25.0,321.0,2.0,1.36,DT-08,OP-032
2026-06-14,Assembly_Line_13,Morning,480.0,23.0,336.0,1.0,1.33,DT-02,OP-082
2026-06-14,Assembly_Line_14,Night,480.0,2.0,202.0,1.0,1.67,DT-05,OP-056
2026-06-14,Assembly_Line_17,Morning,480.0,0.0,365.0,7.0,1.29,DT-00,OP-106
2026-06-14,Assembly_Line_18,Night,480.0,138.0,212.0,3.0,1.56,DT-01,OP-055
2026-06-14,Assembly_Line_19,Night,480.0,0.0,355.0,8.0,1.28,DT-00,OP-093
2026-06-14,Assembly_Line_9,Afternoon,480.0,75.0,256.0,7.0,1.52,DT-01,OP-085
2026-06-14,CNC_Milling_19,Night,480.0,0.0,236.0,1.0,1.93,DT-00,OP-003
2026-06-14,CNC_Milling_20,Morning,480.0,12.0,240.0,7.0,1.79,DT-04,OP-076
2026-06-14,CNC_Milling_6,Afternoon,480.0,50.0,245.0,5.0,1.67,DT-02,OP-048
2026-06-14,CNC_Milling_7,Afternoon,480.0,0.0,299.0,3.0,1.55,DT-00,OP-071
2026-06-14,Press_Line_19,Afternoon,480.0,81.0,294.0,5.0,1.32,DT-02,OP-025
2026-06-14,Press_Line_3,Morning,480.0,44.0,366.0,9.0,1.11,DT-03,OP-063
2026-06-14,Press_Line_5,Morning,480.0,8.0,325.0,1.0,1.29,DT-04,OP-066
2026-06-14,Press_Line_6,Night,480.0,0.0,367.0,11.0,1.27,DT-00,OP-007
2026-06-15,Assembly_Line_10,Night,480.0,45.0,291.0,2.0,1.38,DT-02,OP-020
2026-06-15,Assembly_Line_5,Afternoon,480.0,20.0,359.0,10.0,1.24,DT-03,OP-092
2026-06-15,Assembly_Line_6,Morning,480.0,0.0,343.0,7.0,1.32,DT-00,OP-105
2026-06-15,CNC_Milling_11,Morning,480.0,9.0,245.0,16.0,1.9,DT-06,OP-117
2026-06-15,CNC_Milling_17,Night,480.0,53.0,206.0,5.0,1.91,DT-02,OP-024
2026-06-15,CNC_Milling_9,Afternoon,480.0,75.0,202.0,6.0,1.92,DT-02,OP-102
2026-06-15,CNC_Milling_9,Morning,480.0,0.0,246.0,1.0,1.92,DT-00,OP-111
2026-06-15,Press_Line_16,Morning,480.0,0.0,389.0,7.0,1.22,DT-00,OP-007
2026-06-15,Press_Line_5,Morning,480.0,24.0,349.0,8.0,1.29,DT-03,OP-051
2026-06-16,Assembly_Line_10,Morning,480.0,0.0,321.0,3.0,1.38,DT-00,OP-006
2026-06-16,Assembly_Line_12,Morning,480.0,153.0,234.0,3.0,1.3,DT-01,OP-111
2026-06-16,Assembly_Line_15,Afternoon,480.0,2.0,287.0,3.0,1.52,DT-04,OP-043
2026-06-16,Assembly_Line_16,Afternoon,480.0,0.0,315.0,6.0,1.5,DT-00,OP-102
2026-06-16,Assembly_Line_18,Morning,480.0,0.0,306.0,9.0,1.56,DT-00,OP-060
2026-06-16,Assembly_Line_19,Afternoon,480.0,0.0,256.0,6.0,1.28,DT-00,OP-040
2026-06-16,Assembly_Line_5,Morning,480.0,0.0,377.0,1.0,1.24,DT-00,OP-054
2026-06-16,Assembly_Line_6,Afternoon,480.0,0.0,353.0,9.0,1.32,DT-00,OP-020
2026-06-16,Assembly_Line_9,Afternoon,480.0,11.0,209.0,1.0,1.52,DT-05,OP-111
2026-06-16,CNC_Milling_11,Afternoon,480.0,0.0,251.0,2.0,1.9,DT-00,OP-111
2026-06-16,CNC_Milling_16,Morning,480.0,0.0,256.0,6.0,1.78,DT-00,OP-011
2026-06-16,CNC_Milling_17,Night,480.0,0.0,238.0,7.0,1.91,DT-00,OP-038
2026-06-16,CNC_Milling_20,Morning,480.0,0.0,265.0,5.0,1.79,DT-00,OP-092
2026-06-16,CNC_Milling_9,Afternoon,480.0,0.0,232.0,4.0,1.92,DT-00,OP-079
2026-06-16,Press_Line_19,Night,480.0,0.0,337.0,2.0,1.32,DT-00,OP-034
2026-06-16,Press_Line_2,Afternoon,480.0,0.0,457.0,4.0,1.01,DT-00,OP-067
2026-06-16,Press_Line_4,Night,480.0,188.0,247.0,7.0,1.09,DT-01,OP-065
2026-06-16,Press_Line_4,Night,480.0,0.0,411.0,7.0,1.09,DT-00,OP-056
2026-06-16,Press_Line_7,Night,480.0,10.0,344.0,10.0,1.36,DT-03,OP-021
2026-06-16,Press_Line_9,Morning,480.0,122.0,302.0,2.0,1.17,DT-01,OP-112
2026-06-17,Assembly_Line_1,Morning,480.0,2.0,279.0,8.0,1.55,DT-04,OP-005
2026-06-17,Assembly_Line_11,Morning,480.0,0.0,343.0,8.0,1.39,DT-00,OP-064
2026-06-17,Assembly_Line_11,Night,480.0,38.0,296.0,1.0,1.39,DT-02,OP-109
2026-06-17,Assembly_Line_15,Afternoon,480.0,0.0,293.0,6.0,1.52,DT-00,OP-057
2026-06-17,Assembly_Line_3,Afternoon,480.0,0.0,350.0,6.0,1.31,DT-00,OP-075
2026-06-17,CNC_Milling_14,Afternoon,480.0,46.0,201.0,6.0,1.99,DT-03,OP-083
2026-06-17,Press_Line_1,Afternoon,480.0,0.0,362.0,10.0,1.26,DT-00,OP-107
2026-06-17,Press_Line_7,Morning,480.0,0.0,334.0,3.0,1.36,DT-00,OP-090
2026-06-17,Press_Line_8,Morning,480.0,0.0,431.0,8.0,1.03,DT-00,OP-007
2026-06-18,Assembly_Line_13,Morning,480.0,9.0,329.0,37.0,1.33,DT-07,OP-071
2026-06-18,Assembly_Line_16,Night,480.0,0.0,296.0,6.0,1.5,DT-00,OP-118
2026-06-18,Assembly_Line_3,Afternoon,480.0,9.0,333.0,42.0,1.31,DT-07,OP-054
2026-06-18,Assembly_Line_9,Afternoon,480.0,0.0,309.0,8.0,1.52,DT-00,OP-077
2026-06-18,CNC_Milling_1,Afternoon,480.0,0.0,251.0,6.0,1.9,DT-00,OP-036
2026-06-18,CNC_Milling_13,Night,480.0,8.0,241.0,5.0,1.77,DT-04,OP-069
2026-06-18,CNC_Milling_16,Morning,480.0,72.0,219.0,1.0,1.78,DT-02,OP-038
2026-06-18,CNC_Milling_20,Afternoon,480.0,13.0,240.0,13.0,1.79,DT-06,OP-057
2026-06-18,Press_Line_11,Morning,480.0,233.0,222.0,2.0,1.09,DT-01,OP-036
2026-06-18,Press_Line_13,Morning,480.0,0.0,461.0,6.0,1.01,DT-00,OP-063
2026-06-18,Press_Line_14,Afternoon,480.0,31.0,391.0,7.0,1.08,DT-03,OP-113
2026-06-18,Press_Line_15,Morning,480.0,0.0,357.0,7.0,1.26,DT-00,OP-067
2026-06-18,Press_Line_2,Morning,480.0,0.0,450.0,7.0,1.01,DT-00,OP-022
2026-06-18,Press_Line_4,Morning,480.0,21.0,388.0,3.0,1.09,DT-02,OP-109
2026-06-18,Press_Line_6,Afternoon,480.0,0.0,357.0,7.0,1.27,DT-00,OP-110
2026-06-18,Press_Line_8,Morning,480.0,12.0,443.0,45.0,1.03,DT-07,OP-002
2026-06-19,Assembly_Line_19,Night,480.0,0.0,358.0,3.0,1.28,DT-00,OP-033
2026-06-19,Assembly_Line_8,Afternoon,480.0,0.0,340.0,7.0,1.34,DT-00,OP-065
2026-06-19,CNC_Milling_10,Night,480.0,38.0,239.0,6.0,1.8,DT-03,OP-083
2026-06-19,CNC_Milling_14,Afternoon,480.0,3.0,159.0,1.0,1.99,DT-05,OP-058
2026-06-19,CNC_Milling_15,Afternoon,480.0,0.0,262.0,1.0,1.69,DT-00,OP-078
2026-06-19,CNC_Milling_16,Night,480.0,15.0,245.0,18.0,1.78,DT-06,OP-093
2026-06-19,CNC_Milling_16,Night,480.0,0.0,250.0,6.0,1.78,DT-00,OP-106
2026-06-19,CNC_Milling_4,Afternoon,480.0,14.0,279.0,7.0,1.58,DT-02,OP-019
2026-06-19,CNC_Milling_4,Night,480.0,0.0,281.0,4.0,1.58,DT-00,OP-056
2026-06-19,CNC_Milling_7,Night,480.0,0.0,287.0,4.0,1.55,DT-00,OP-054
2026-06-19,Press_Line_2,Afternoon,480.0,32.0,420.0,12.0,1.01,DT-02,OP-036
2026-06-19,Press_Line_2,Morning,480.0,21.0,434.0,22.0,1.01,DT-06,OP-075
2026-06-19,Press_Line_3,Morning,480.0,0.0,418.0,11.0,1.11,DT-00,OP-112
2026-06-20,Assembly_Line_2,Afternoon,480.0,0.0,377.0,8.0,1.22,DT-00,OP-057
2026-06-20,Assembly_Line_5,Morning,480.0,0.0,376.0,11.0,1.24,DT-00,OP-058
2026-06-20,CNC_Milling_19,Afternoon,480.0,0.0,242.0,6.0,1.93,DT-00,OP-084
2026-06-20,CNC_Milling_6,Morning,480.0,43.0,259.0,1.0,1.67,DT-03,OP-025
2026-06-20,CNC_Milling_8,Night,480.0,0.0,288.0,8.0,1.55,DT-00,OP-058
2026-06-20,Press_Line_10,Morning,480.0,0.0,455.0,12.0,1.01,DT-00,OP-040
2026-06-20,Press_Line_13,Night,480.0,0.0,443.0,11.0,1.01,DT-00,OP-057
2026-06-20,Press_Line_3,Afternoon,480.0,0.0,414.0,10.0,1.11,DT-00,OP-106
2026-06-20,Press_Line_9,Night,480.0,2.0,363.0,1.0,1.17,DT-04,OP-085
2026-06-21,Assembly_Line_12,Night,480.0,0.0,340.0,9.0,1.3,DT-00,OP-025
2026-06-21,Press_Line_10,Afternoon,480.0,0.0,471.0,12.0,1.01,DT-00,OP-114
2026-06-21,Press_Line_5,Night,480.0,42.0,329.0,5.0,1.29,DT-02,OP-038
2026-06-21,Press_Line_7,Morning,480.0,0.0,340.0,3.0,1.36,DT-00,OP-091
2026-06-21,Press_Line_8,Afternoon,480.0,6.0,305.0,7.0,1.03,DT-05,OP-001
2026-06-21,Press_Line_8,Afternoon,480.0,0.0,439.0,9.0,1.03,DT-00,OP-063
2026-06-21,Press_Line_8,Morning,480.0,14.0,338.0,4.0,1.03,DT-05,OP-026
2026-06-21,Press_Line_9,Afternoon,480.0,15.0,370.0,29.0,1.17,DT-06,OP-095
2026-06-22,Assembly_Line_1,Afternoon,480.0,5.0,271.0,5.0,1.55,DT-04,OP-049
2026-06-22,Assembly_Line_13,Morning,480.0,0.0,345.0,1.0,1.33,DT-00,OP-119
2026-06-22,Assembly_Line_13,Night,480.0,0.0,334.0,5.0,1.33,DT-00,OP-085
2026-06-22,Assembly_Line_16,Afternoon,480.0,9.0,288.0,1.0,1.5,DT-04,OP-091
2026-06-22,Assembly_Line_20,Night,480.0,35.0,303.0,1.0,1.39,DT-02,OP-086
2026-06-22,CNC_Milling_1,Afternoon,480.0,0.0,246.0,2.0,1.9,DT-00,OP-051
2026-06-22,CNC_Milling_12,Morning,480.0,148.0,168.0,4.0,1.86,DT-01,OP-095
2026-06-22,CNC_Milling_16,Night,480.0,38.0,237.0,3.0,1.78,DT-02,OP-099
2026-06-22,CNC_Milling_7,Night,480.0,14.0,253.0,1.0,1.55,DT-05,OP-013
2026-06-22,CNC_Milling_9,Morning,480.0,0.0,231.0,1.0,1.92,DT-00,OP-071
2026-06-22,Press_Line_15,Afternoon,480.0,0.0,352.0,10.0,1.26,DT-00,OP-113
2026-06-22,Press_Line_19,Morning,480.0,0.0,351.0,6.0,1.32,DT-00,OP-030
2026-06-22,Press_Line_20,Night,480.0,50.0,414.0,1.0,1.0,DT-02,OP-074
2026-06-23,Assembly_Line_1,Afternoon,480.0,186.0,180.0,1.0,1.55,DT-01,OP-046
2026-06-23,Assembly_Line_1,Night,480.0,0.0,307.0,5.0,1.55,DT-00,OP-030
2026-06-23,Assembly_Line_19,Morning,480.0,155.0,233.0,7.0,1.28,DT-01,OP-113
2026-06-23,Assembly_Line_19,Morning,480.0,0.0,372.0,9.0,1.28,DT-00,OP-084
2026-06-23,Assembly_Line_2,Night,480.0,43.0,332.0,5.0,1.22,DT-03,OP-113
2026-06-23,Assembly_Line_3,Afternoon,480.0,0.0,348.0,7.0,1.31,DT-00,OP-001
2026-06-23,Assembly_Line_6,Afternoon,480.0,0.0,350.0,1.0,1.32,DT-00,OP-071
2026-06-23,CNC_Milling_16,Night,480.0,0.0,264.0,4.0,1.78,DT-00,OP-105
2026-06-23,CNC_Milling_19,Afternoon,480.0,39.0,215.0,3.0,1.93,DT-08,OP-039
2026-06-23,CNC_Milling_20,Night,480.0,42.0,232.0,4.0,1.79,DT-01,OP-010
2026-06-23,CNC_Milling_3,Afternoon,480.0,85.0,223.0,5.0,1.67,DT-08,OP-035
2026-06-23,Press_Line_13,Morning,480.0,90.0,377.0,3.0,1.01,DT-02,OP-113
2026-06-23,Press_Line_15,Morning,480.0,0.0,374.0,2.0,1.26,DT-00,OP-070
2026-06-23,Press_Line_16,Morning,480.0,0.0,386.0,4.0,1.22,DT-00,OP-119
2026-06-23,Press_Line_3,Afternoon,480.0,0.0,407.0,12.0,1.11,DT-00,OP-070
2026-06-23,Press_Line_3,Night,480.0,0.0,408.0,12.0,1.11,DT-00,OP-067
2026-06-23,Press_Line_3,Night,480.0,0.0,424.0,2.0,1.11,DT-00,OP-049
2026-06-23,Press_Line_7,Night,480.0,0.0,346.0,6.0,1.36,DT-00,OP-029
2026-06-24,Assembly_Line_13,Night,480.0,0.0,344.0,4.0,1.33,DT-00,OP-062
2026-06-24,Assembly_Line_14,Afternoon,480.0,5.0,262.0,22.0,1.67,DT-07,OP-101
2026-06-24,Assembly_Line_18,Afternoon,480.0,0.0,303.0,8.0,1.56,DT-00,OP-008
2026-06-24,Assembly_Line_7,Afternoon,480.0,29.0,339.0,9.0,1.25,DT-03,OP-007
2026-06-24,CNC_Milling_13,Night,480.0,0.0,250.0,7.0,1.77,DT-00,OP-090
2026-06-24,CNC_Milling_19,Night,480.0,3.0,195.0,4.0,1.93,DT-05,OP-046
2026-06-24,CNC_Milling_2,Morning,480.0,0.0,258.0,2.0,1.85,DT-00,OP-034
2026-06-24,CNC_Milling_3,Morning,480.0,0.0,275.0,7.0,1.67,DT-00,OP-012
2026-06-24,CNC_Milling_6,Morning,480.0,0.0,284.0,6.0,1.67,DT-00,OP-043
2026-06-24,CNC_Milling_8,Night,480.0,0.0,291.0,6.0,1.55,DT-00,OP-097
2026-06-24,Press_Line_10,Night,480.0,48.0,394.0,2.0,1.01,DT-01,OP-084
2026-06-24,Press_Line_13,Night,480.0,0.0,437.0,5.0,1.01,DT-00,OP-107
2026-06-24,Press_Line_15,Afternoon,480.0,59.0,320.0,2.0,1.26,DT-02,OP-112
2026-06-24,Press_Line_6,Morning,480.0,0.0,376.0,7.0,1.27,DT-00,OP-092
2026-06-25,Assembly_Line_12,Morning,480.0,156.0,234.0,4.0,1.3,DT-01,OP-061
2026-06-25,Assembly_Line_20,Afternoon,480.0,0.0,321.0,9.0,1.39,DT-00,OP-070
2026-06-25,Assembly_Line_5,Morning,480.0,0.0,376.0,9.0,1.24,DT-00,OP-092
2026-06-25,Assembly_Line_6,Afternoon,480.0,236.0,179.0,0.0,1.32,DT-01,OP-105
2026-06-25,CNC_Milling_11,Afternoon,480.0,0.0,245.0,2.0,1.9,DT-00,OP-111
2026-06-25,CNC_Milling_12,Morning,480.0,17.0,210.0,6.0,1.86,DT-05,OP-068
2026-06-25,CNC_Milling_13,Night,480.0,129.0,196.0,1.0,1.77,DT-01,OP-050
2026-06-25,CNC_Milling_2,Night,480.0,0.0,254.0,4.0,1.85,DT-00,OP-090
2026-06-25,Press_Line_19,Night,480.0,0.0,354.0,10.0,1.32,DT-00,OP-102
2026-06-25,Press_Line_6,Morning,480.0,0.0,359.0,2.0,1.27,DT-00,OP-028
2026-06-25,Press_Line_9,Night,480.0,23.0,377.0,19.0,1.17,DT-06,OP-061
2026-06-26,Assembly_Line_13,Afternoon,480.0,0.0,338.0,5.0,1.33,DT-00,OP-001
2026-06-26,Assembly_Line_20,Night,480.0,0.0,344.0,5.0,1.39,DT-00,OP-051
2026-06-26,Assembly_Line_7,Morning,480.0,0.0,380.0,5.0,1.25,DT-00,OP-106
2026-06-26,Assembly_Line_7,Night,480.0,0.0,373.0,4.0,1.25,DT-00,OP-013
2026-06-26,CNC_Milling_10,Night,480.0,0.0,251.0,1.0,1.8,DT-00,OP-013
2026-06-26,CNC_Milling_5,Afternoon,480.0,0.0,234.0,3.0,1.98,DT-00,OP-099
2026-06-26,CNC_Milling_6,Night,480.0,0.0,268.0,8.0,1.67,DT-00,OP-057
2026-06-26,CNC_Milling_7,Morning,480.0,0.0,302.0,5.0,1.55,DT-00,OP-037
2026-06-26,CNC_Milling_7,Morning,480.0,0.0,305.0,2.0,1.55,DT-00,OP-016
2026-06-26,Press_Line_16,Morning,480.0,0.0,387.0,2.0,1.22,DT-00,OP-002
2026-06-26,Press_Line_20,Night,480.0,0.0,475.0,4.0,1.0,DT-00,OP-114
2026-06-26,Press_Line_3,Afternoon,480.0,0.0,406.0,2.0,1.11,DT-00,OP-099
2026-06-26,Press_Line_5,Morning,480.0,0.0,355.0,7.0,1.29,DT-00,OP-038
2026-06-27,Assembly_Line_14,Night,480.0,2.0,246.0,6.0,1.67,DT-04,OP-056
2026-06-27,Assembly_Line_17,Afternoon,480.0,9.0,362.0,35.0,1.29,DT-07,OP-021
2026-06-27,Assembly_Line_18,Morning,480.0,73.0,254.0,2.0,1.56,DT-01,OP-035
2026-06-27,Assembly_Line_18,Night,480.0,0.0,298.0,2.0,1.56,DT-00,OP-109
2026-06-27,Assembly_Line_19,Night,480.0,0.0,373.0,4.0,1.28,DT-00,OP-078
2026-06-27,Assembly_Line_5,Afternoon,480.0,0.0,375.0,7.0,1.24,DT-00,OP-032
2026-06-27,Assembly_Line_8,Afternoon,480.0,13.0,315.0,8.0,1.34,DT-04,OP-035
2026-06-27,CNC_Milling_13,Afternoon,480.0,0.0,251.0,4.0,1.77,DT-00,OP-077
2026-06-27,CNC_Milling_4,Morning,480.0,10.0,279.0,2.0,1.58,DT-03,OP-048
2026-06-27,CNC_Milling_5,Night,480.0,18.0,227.0,6.0,1.98,DT-03,OP-095
2026-06-27,CNC_Milling_8,Afternoon,480.0,0.0,304.0,7.0,1.55,DT-00,OP-061
2026-06-27,Press_Line_11,Afternoon,480.0,0.0,411.0,11.0,1.09,DT-00,OP-080
2026-06-27,Press_Line_13,Afternoon,480.0,0.0,458.0,8.0,1.01,DT-00,OP-095
2026-06-27,Press_Line_18,Morning,480.0,0.0,383.0,8.0,1.24,DT-00,OP-012
2026-06-27,Press_Line_2,Night,480.0,27.0,422.0,20.0,1.01,DT-06,OP-090
2026-06-27,Press_Line_20,Morning,480.0,14.0,457.0,31.0,1.0,DT-06,OP-089
2026-06-28,Assembly_Line_11,Morning,480.0,0.0,329.0,4.0,1.39,DT-00,OP-065
2026-06-28,Assembly_Line_11,Night,480.0,0.0,343.0,5.0,1.39,DT-00,OP-118
2026-06-28,Assembly_Line_19,Afternoon,480.0,0.0,359.0,4.0,1.28,DT-00,OP-052
2026-06-28,Assembly_Line_19,Morning,480.0,0.0,361.0,10.0,1.28,DT-00,OP-016
2026-06-28,Assembly_Line_3,Morning,480.0,40.0,334.0,1.0,1.31,DT-03,OP-098
2026-06-28,Assembly_Line_3,Morning,480.0,0.0,349.0,9.0,1.31,DT-00,OP-024
2026-06-28,CNC_Milling_13,Afternoon,480.0,0.0,253.0,3.0,1.77,DT-00,OP-029
2026-06-28,Press_Line_11,Afternoon,480.0,0.0,432.0,12.0,1.09,DT-00,OP-087
2026-06-28,Press_Line_12,Night,480.0,0.0,391.0,4.0,1.2,DT-00,OP-107
2026-06-28,Press_Line_13,Night,480.0,38.0,426.0,7.0,1.01,DT-08,OP-094
2026-06-28,Press_Line_16,Night,480.0,188.0,221.0,5.0,1.22,DT-01,OP-073
2026-06-29,Assembly_Line_1,Morning,480.0,0.0,297.0,1.0,1.55,DT-00,OP-110
2026-06-29,Assembly_Line_11,Morning,480.0,15.0,324.0,4.0,1.39,DT-03,OP-120
2026-06-29,Assembly_Line_13,Morning,480.0,106.0,259.0,6.0,1.33,DT-01,OP-049
2026-06-29,Assembly_Line_14,Afternoon,480.0,0.0,278.0,3.0,1.67,DT-00,OP-013
2026-06-29,Assembly_Line_16,Afternoon,480.0,0.0,319.0,9.0,1.5,DT-00,OP-036
2026-06-29,Assembly_Line_17,Morning,480.0,0.0,344.0,9.0,1.29,DT-00,OP-092
2026-06-29,Assembly_Line_18,Morning,480.0,0.0,284.0,8.0,1.56,DT-00,OP-094
2026-06-29,Assembly_Line_9,Morning,480.0,0.0,309.0,1.0,1.52,DT-00,OP-079
2026-06-29,CNC_Milling_12,Night,480.0,0.0,247.0,3.0,1.86,DT-00,OP-070
2026-06-29,CNC_Milling_15,Morning,480.0,0.0,283.0,2.0,1.69,DT-00,OP-006
2026-06-29,CNC_Milling_18,Morning,480.0,101.0,206.0,4.0,1.81,DT-08,OP-098
2026-06-29,CNC_Milling_19,Night,480.0,4.0,208.0,1.0,1.93,DT-04,OP-085
2026-06-29,CNC_Milling_4,Morning,480.0,20.0,284.0,25.0,1.58,DT-07,OP-062
2026-06-29,CNC_Milling_6,Night,480.0,0.0,278.0,8.0,1.67,DT-00,OP-079
2026-06-29,CNC_Milling_7,Morning,480.0,20.0,285.0,3.0,1.55,DT-02,OP-068
2026-06-29,CNC_Milling_7,Night,480.0,157.0,206.0,4.0,1.55,DT-01,OP-083
2026-06-29,Press_Line_15,Afternoon,480.0,13.0,342.0,7.0,1.26,DT-04,OP-083
2026-06-29,Press_Line_16,Night,480.0,0.0,375.0,7.0,1.22,DT-00,OP-031
2026-06-29,Press_Line_6,Morning,480.0,64.0,310.0,2.0,1.27,DT-02,OP-045
2026-06-29,Press_Line_9,Night,480.0,13.0,339.0,7.0,1.17,DT-04,OP-007
2026-06-30,Assembly_Line_13,Morning,480.0,160.0,226.0,5.0,1.33,DT-01,OP-044
2026-06-30,Assembly_Line_16,Night,480.0,0.0,313.0,3.0,1.5,DT-00,OP-046
2026-06-30,Assembly_Line_18,Night,480.0,13.0,246.0,2.0,1.56,DT-04,OP-069
2026-06-30,Assembly_Line_18,Night,480.0,0.0,289.0,1.0,1.56,DT-00,OP-026
2026-06-30,Assembly_Line_18,Night,480.0,0.0,292.0,3.0,1.56,DT-00,OP-004
2026-06-30,CNC_Milling_11,Night,480.0,16.0,156.0,5.0,1.9,DT-05,OP-011
2026-06-30,CNC_Milling_11,Night,480.0,21.0,235.0,2.0,1.9,DT-03,OP-105
2026-06-30,CNC_Milling_17,Morning,480.0,84.0,198.0,3.0,1.91,DT-02,OP-093
2026-06-30,CNC_Milling_4,Morning,480.0,0.0,286.0,4.0,1.58,DT-00,OP-049
2026-06-30,CNC_Milling_6,Afternoon,480.0,57.0,237.0,5.0,1.67,DT-03,OP-099
2026-06-30,CNC_Milling_6,Afternoon,480.0,0.0,287.0,5.0,1.67,DT-00,OP-012
2026-06-30,Press_Line_15,Morning,480.0,0.0,370.0,4.0,1.26,DT-00,OP-105
